Timestamp,Message
2024-08-02 10:42:29, LeapFrog Travel
2024-08-02 10:42:29, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:42:30, Run PLC action:Pierce1
2024-08-02 10:42:30, PunchType 1
2024-08-02 10:42:30, doPunchStep 1
2024-08-02 10:42:30, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:42:30, Pierce Finished
2024-08-02 10:42:30, Run PLC action:LaserOn
2024-08-02 10:42:31, Open Laser Process Finished
2024-08-02 10:42:31, Cut Preparation
2024-08-02 10:42:38, Update machining process!
2024-08-02 10:42:38, Path Done
2024-08-02 10:42:38, Run PLC action:LaserOff
2024-08-02 10:42:38, Close Laser Process Finished
2024-08-02 10:42:38, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:42:38, Run PLC action:PartEnd
2024-08-02 10:42:38, Run PLC action:PartBegin
2024-08-02 10:42:38, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:42:38, Track Processing
2024-08-02 10:42:38, LeapFrog Travel
2024-08-02 10:42:38, Run PLC action:Pierce1
2024-08-02 10:42:38, PunchType 1
2024-08-02 10:42:38, doPunchStep 1
2024-08-02 10:42:39, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:42:39, Pierce Finished
2024-08-02 10:42:39, Run PLC action:LaserOn
2024-08-02 10:42:39, Open Laser Process Finished
2024-08-02 10:42:39, Cut Preparation
2024-08-02 10:42:40, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:42:46, Update machining process!
2024-08-02 10:42:46, Path Done
2024-08-02 10:42:46, Run PLC action:LaserOff
2024-08-02 10:42:46, Close Laser Process Finished
2024-08-02 10:42:46, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:42:46, Run PLC action:PartEnd
2024-08-02 10:42:46, Run PLC action:PartBegin
2024-08-02 10:42:46, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:42:47, Track Processing
2024-08-02 10:42:47, LeapFrog Travel
2024-08-02 10:42:47, Run PLC action:Pierce1
2024-08-02 10:42:47, PunchType 1
2024-08-02 10:42:47, doPunchStep 1
2024-08-02 10:42:48, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:42:48, Pierce Finished
2024-08-02 10:42:48, Run PLC action:LaserOn
2024-08-02 10:42:48, Open Laser Process Finished
2024-08-02 10:42:48, Cut Preparation
2024-08-02 10:42:50, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:42:55, Update machining process!
2024-08-02 10:42:55, Path Done
2024-08-02 10:42:55, Run PLC action:LaserOff
2024-08-02 10:42:55, Close Laser Process Finished
2024-08-02 10:42:55, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:42:55, Run PLC action:PartEnd
2024-08-02 10:42:55, Run PLC action:PartBegin
2024-08-02 10:42:55, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:42:55, Track Processing
2024-08-02 10:42:55, LeapFrog Travel
2024-08-02 10:42:56, Run PLC action:Pierce1
2024-08-02 10:42:56, PunchType 1
2024-08-02 10:42:56, doPunchStep 1
2024-08-02 10:42:56, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:42:56, Pierce Finished
2024-08-02 10:42:56, Run PLC action:LaserOn
2024-08-02 10:42:57, Open Laser Process Finished
2024-08-02 10:42:57, Cut Preparation
2024-08-02 10:43:00, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:43:04, Update machining process!
2024-08-02 10:43:04, Path Done
2024-08-02 10:43:04, Run PLC action:LaserOff
2024-08-02 10:43:04, Close Laser Process Finished
2024-08-02 10:43:04, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:04, Run PLC action:PartEnd
2024-08-02 10:43:04, Run PLC action:PartBegin
2024-08-02 10:43:04, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:04, Track Processing
2024-08-02 10:43:04, LeapFrog Travel
2024-08-02 10:43:05, Run PLC action:Pierce1
2024-08-02 10:43:05, PunchType 1
2024-08-02 10:43:05, doPunchStep 1
2024-08-02 10:43:06, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:06, Pierce Finished
2024-08-02 10:43:06, Run PLC action:LaserOn
2024-08-02 10:43:06, Open Laser Process Finished
2024-08-02 10:43:06, Cut Preparation
2024-08-02 10:43:10, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:43:13, Update machining process!
2024-08-02 10:43:13, Path Done
2024-08-02 10:43:13, Run PLC action:LaserOff
2024-08-02 10:43:13, Close Laser Process Finished
2024-08-02 10:43:13, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:13, Run PLC action:PartEnd
2024-08-02 10:43:13, Run PLC action:PartBegin
2024-08-02 10:43:13, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:13, Track Processing
2024-08-02 10:43:13, LeapFrog Travel
2024-08-02 10:43:14, Run PLC action:Pierce1
2024-08-02 10:43:14, PunchType 1
2024-08-02 10:43:14, doPunchStep 1
2024-08-02 10:43:14, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:14, Pierce Finished
2024-08-02 10:43:14, Run PLC action:LaserOn
2024-08-02 10:43:14, Open Laser Process Finished
2024-08-02 10:43:14, Cut Preparation
2024-08-02 10:43:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:43:22, Update machining process!
2024-08-02 10:43:22, Path Done
2024-08-02 10:43:22, Run PLC action:LaserOff
2024-08-02 10:43:22, Close Laser Process Finished
2024-08-02 10:43:22, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:22, Run PLC action:PartEnd
2024-08-02 10:43:22, Run PLC action:PartBegin
2024-08-02 10:43:22, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:22, Track Processing
2024-08-02 10:43:22, LeapFrog Travel
2024-08-02 10:43:22, Run PLC action:Pierce1
2024-08-02 10:43:22, PunchType 1
2024-08-02 10:43:22, doPunchStep 1
2024-08-02 10:43:23, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:23, Pierce Finished
2024-08-02 10:43:23, Run PLC action:LaserOn
2024-08-02 10:43:23, Open Laser Process Finished
2024-08-02 10:43:23, Cut Preparation
2024-08-02 10:43:30, Update machining process!
2024-08-02 10:43:30, Path Done
2024-08-02 10:43:30, Run PLC action:LaserOff
2024-08-02 10:43:30, Close Laser Process Finished
2024-08-02 10:43:30, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:30, Run PLC action:PartEnd
2024-08-02 10:43:30, Run PLC action:PartBegin
2024-08-02 10:43:30, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:30, Track Processing
2024-08-02 10:43:30, LeapFrog Travel
2024-08-02 10:43:31, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:43:31, Run PLC action:Pierce1
2024-08-02 10:43:31, PunchType 1
2024-08-02 10:43:31, doPunchStep 1
2024-08-02 10:43:32, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:32, Pierce Finished
2024-08-02 10:43:32, Run PLC action:LaserOn
2024-08-02 10:43:32, Open Laser Process Finished
2024-08-02 10:43:32, Cut Preparation
2024-08-02 10:43:39, Update machining process!
2024-08-02 10:43:39, Path Done
2024-08-02 10:43:39, Run PLC action:LaserOff
2024-08-02 10:43:39, Close Laser Process Finished
2024-08-02 10:43:39, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:39, Run PLC action:PartEnd
2024-08-02 10:43:39, Run PLC action:PartBegin
2024-08-02 10:43:39, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:39, Track Processing
2024-08-02 10:43:39, LeapFrog Travel
2024-08-02 10:43:40, Run PLC action:Pierce1
2024-08-02 10:43:40, PunchType 1
2024-08-02 10:43:40, doPunchStep 1
2024-08-02 10:43:41, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:43:41, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:41, Pierce Finished
2024-08-02 10:43:41, Run PLC action:LaserOn
2024-08-02 10:43:41, Open Laser Process Finished
2024-08-02 10:43:41, Cut Preparation
2024-08-02 10:43:48, Update machining process!
2024-08-02 10:43:48, Path Done
2024-08-02 10:43:48, Run PLC action:LaserOff
2024-08-02 10:43:48, Close Laser Process Finished
2024-08-02 10:43:48, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:48, Run PLC action:PartEnd
2024-08-02 10:43:48, Run PLC action:PartBegin
2024-08-02 10:43:48, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:48, Track Processing
2024-08-02 10:43:48, LeapFrog Travel
2024-08-02 10:43:49, Run PLC action:Pierce1
2024-08-02 10:43:49, PunchType 1
2024-08-02 10:43:49, doPunchStep 1
2024-08-02 10:43:50, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:50, Pierce Finished
2024-08-02 10:43:50, Run PLC action:LaserOn
2024-08-02 10:43:50, Open Laser Process Finished
2024-08-02 10:43:50, Cut Preparation
2024-08-02 10:43:51, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:43:57, Update machining process!
2024-08-02 10:43:57, Path Done
2024-08-02 10:43:57, Run PLC action:LaserOff
2024-08-02 10:43:57, Close Laser Process Finished
2024-08-02 10:43:57, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:43:57, Run PLC action:PartEnd
2024-08-02 10:43:57, Run PLC action:PartBegin
2024-08-02 10:43:57, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:43:57, Track Processing
2024-08-02 10:43:57, LeapFrog Travel
2024-08-02 10:43:57, Run PLC action:Pierce1
2024-08-02 10:43:57, PunchType 1
2024-08-02 10:43:57, doPunchStep 1
2024-08-02 10:43:58, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:43:58, Pierce Finished
2024-08-02 10:43:58, Run PLC action:LaserOn
2024-08-02 10:43:58, Open Laser Process Finished
2024-08-02 10:43:58, Cut Preparation
2024-08-02 10:44:01, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:44:05, Update machining process!
2024-08-02 10:44:05, Path Done
2024-08-02 10:44:05, Run PLC action:LaserOff
2024-08-02 10:44:05, Close Laser Process Finished
2024-08-02 10:44:05, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:05, Run PLC action:PartEnd
2024-08-02 10:44:05, Run PLC action:PartBegin
2024-08-02 10:44:05, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:05, Track Processing
2024-08-02 10:44:05, LeapFrog Travel
2024-08-02 10:44:06, Run PLC action:Pierce1
2024-08-02 10:44:06, PunchType 1
2024-08-02 10:44:06, doPunchStep 1
2024-08-02 10:44:07, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:44:07, Pierce Finished
2024-08-02 10:44:07, Run PLC action:LaserOn
2024-08-02 10:44:07, Open Laser Process Finished
2024-08-02 10:44:07, Cut Preparation
2024-08-02 10:44:12, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:44:14, Update machining process!
2024-08-02 10:44:14, Path Done
2024-08-02 10:44:14, Run PLC action:LaserOff
2024-08-02 10:44:14, Close Laser Process Finished
2024-08-02 10:44:14, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:14, Run PLC action:PartEnd
2024-08-02 10:44:14, Run PLC action:PartBegin
2024-08-02 10:44:14, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:14, Track Processing
2024-08-02 10:44:14, LeapFrog Travel
2024-08-02 10:44:15, Run PLC action:Pierce1
2024-08-02 10:44:15, PunchType 1
2024-08-02 10:44:15, doPunchStep 1
2024-08-02 10:44:16, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:44:16, Pierce Finished
2024-08-02 10:44:16, Run PLC action:LaserOn
2024-08-02 10:44:16, Open Laser Process Finished
2024-08-02 10:44:16, Cut Preparation
2024-08-02 10:44:22, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:44:23, Update machining process!
2024-08-02 10:44:23, Path Done
2024-08-02 10:44:23, Run PLC action:LaserOff
2024-08-02 10:44:23, Close Laser Process Finished
2024-08-02 10:44:23, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:23, Run PLC action:PartEnd
2024-08-02 10:44:23, Run PLC action:PartBegin
2024-08-02 10:44:23, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:23, Track Processing
2024-08-02 10:44:23, LeapFrog Travel
2024-08-02 10:44:24, Run PLC action:Pierce1
2024-08-02 10:44:24, PunchType 1
2024-08-02 10:44:24, doPunchStep 1
2024-08-02 10:44:25, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:44:25, Pierce Finished
2024-08-02 10:44:25, Run PLC action:LaserOn
2024-08-02 10:44:25, Open Laser Process Finished
2024-08-02 10:44:25, Cut Preparation
2024-08-02 10:44:32, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:44:32, Update machining process!
2024-08-02 10:44:32, Path Done
2024-08-02 10:44:32, Run PLC action:LaserOff
2024-08-02 10:44:32, Close Laser Process Finished
2024-08-02 10:44:32, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:32, Run PLC action:PartEnd
2024-08-02 10:44:32, Run PLC action:PartBegin
2024-08-02 10:44:32, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:32, Track Processing
2024-08-02 10:44:32, LeapFrog Travel
2024-08-02 10:44:33, Run PLC action:Pierce1
2024-08-02 10:44:33, PunchType 1
2024-08-02 10:44:33, doPunchStep 1
2024-08-02 10:44:33, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:44:33, Pierce Finished
2024-08-02 10:44:33, Run PLC action:LaserOn
2024-08-02 10:44:33, Open Laser Process Finished
2024-08-02 10:44:33, Cut Preparation
2024-08-02 10:44:41, Update machining process!
2024-08-02 10:44:41, Path Done
2024-08-02 10:44:41, Run PLC action:LaserOff
2024-08-02 10:44:41, Close Laser Process Finished
2024-08-02 10:44:41, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:41, Run PLC action:PartEnd
2024-08-02 10:44:41, Run PLC action:PartBegin
2024-08-02 10:44:41, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:41, Track Processing
2024-08-02 10:44:41, LeapFrog Travel
2024-08-02 10:44:41, Run PLC action:Pierce1
2024-08-02 10:44:41, PunchType 1
2024-08-02 10:44:41, doPunchStep 1
2024-08-02 10:44:42, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:44:42, Pierce Finished
2024-08-02 10:44:42, Run PLC action:LaserOn
2024-08-02 10:44:42, Open Laser Process Finished
2024-08-02 10:44:42, Cut Preparation
2024-08-02 10:44:42, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:44:49, Update machining process!
2024-08-02 10:44:49, Path Done
2024-08-02 10:44:49, Run PLC action:LaserOff
2024-08-02 10:44:49, Close Laser Process Finished
2024-08-02 10:44:49, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:49, Run PLC action:PartEnd
2024-08-02 10:44:49, Run PLC action:PartBegin
2024-08-02 10:44:49, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:49, Track Processing
2024-08-02 10:44:49, LeapFrog Travel
2024-08-02 10:44:50, Run PLC action:Pierce1
2024-08-02 10:44:50, PunchType 1
2024-08-02 10:44:50, doPunchStep 1
2024-08-02 10:44:51, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:44:51, Pierce Finished
2024-08-02 10:44:51, Run PLC action:LaserOn
2024-08-02 10:44:51, Open Laser Process Finished
2024-08-02 10:44:51, Cut Preparation
2024-08-02 10:44:52, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:44:58, Update machining process!
2024-08-02 10:44:58, Path Done
2024-08-02 10:44:58, Run PLC action:LaserOff
2024-08-02 10:44:58, Close Laser Process Finished
2024-08-02 10:44:58, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:44:58, Run PLC action:PartEnd
2024-08-02 10:44:58, Run PLC action:PartBegin
2024-08-02 10:44:58, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:44:58, Track Processing
2024-08-02 10:44:58, LeapFrog Travel
2024-08-02 10:44:59, Run PLC action:Pierce1
2024-08-02 10:44:59, PunchType 1
2024-08-02 10:44:59, doPunchStep 1
2024-08-02 10:45:00, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:00, Pierce Finished
2024-08-02 10:45:00, Run PLC action:LaserOn
2024-08-02 10:45:00, Open Laser Process Finished
2024-08-02 10:45:00, Cut Preparation
2024-08-02 10:45:03, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:45:07, Update machining process!
2024-08-02 10:45:07, Path Done
2024-08-02 10:45:07, Run PLC action:LaserOff
2024-08-02 10:45:07, Close Laser Process Finished
2024-08-02 10:45:07, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:45:07, Run PLC action:PartEnd
2024-08-02 10:45:07, Run PLC action:PartBegin
2024-08-02 10:45:07, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:45:07, Track Processing
2024-08-02 10:45:07, LeapFrog Travel
2024-08-02 10:45:09, Run PLC action:Pierce1
2024-08-02 10:45:09, PunchType 1
2024-08-02 10:45:09, doPunchStep 1
2024-08-02 10:45:09, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:09, Pierce Finished
2024-08-02 10:45:09, Run PLC action:LaserOn
2024-08-02 10:45:09, Open Laser Process Finished
2024-08-02 10:45:09, Cut Preparation
2024-08-02 10:45:13, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:45:17, Update machining process!
2024-08-02 10:45:17, Path Done
2024-08-02 10:45:17, Run PLC action:LaserOff
2024-08-02 10:45:17, Close Laser Process Finished
2024-08-02 10:45:17, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:45:17, Run PLC action:PartEnd
2024-08-02 10:45:17, Run PLC action:PartBegin
2024-08-02 10:45:17, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:45:17, Track Processing
2024-08-02 10:45:17, LeapFrog Travel
2024-08-02 10:45:18, Run PLC action:Pierce1
2024-08-02 10:45:18, PunchType 1
2024-08-02 10:45:18, doPunchStep 1
2024-08-02 10:45:19, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:19, Pierce Finished
2024-08-02 10:45:19, Run PLC action:LaserOn
2024-08-02 10:45:19, Open Laser Process Finished
2024-08-02 10:45:19, Cut Preparation
2024-08-02 10:45:23, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:45:26, Update machining process!
2024-08-02 10:45:26, Path Done
2024-08-02 10:45:26, Run PLC action:LaserOff
2024-08-02 10:45:26, Close Laser Process Finished
2024-08-02 10:45:26, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:45:26, Run PLC action:PartEnd
2024-08-02 10:45:26, Run PLC action:PartBegin
2024-08-02 10:45:26, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:45:26, Track Processing
2024-08-02 10:45:26, LeapFrog Travel
2024-08-02 10:45:27, Run PLC action:Pierce1
2024-08-02 10:45:27, PunchType 1
2024-08-02 10:45:27, doPunchStep 1
2024-08-02 10:45:28, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:28, Pierce Finished
2024-08-02 10:45:28, Run PLC action:LaserOn
2024-08-02 10:45:28, Open Laser Process Finished
2024-08-02 10:45:28, Cut Preparation
2024-08-02 10:45:33, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:45:35, Update machining process!
2024-08-02 10:45:35, Path Done
2024-08-02 10:45:35, Run PLC action:LaserOff
2024-08-02 10:45:35, Close Laser Process Finished
2024-08-02 10:45:35, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:45:35, Run PLC action:PartEnd
2024-08-02 10:45:35, Run PLC action:PartBegin
2024-08-02 10:45:35, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:45:35, Track Processing
2024-08-02 10:45:35, LeapFrog Travel
2024-08-02 10:45:36, Run PLC action:Pierce1
2024-08-02 10:45:36, PunchType 1
2024-08-02 10:45:36, doPunchStep 1
2024-08-02 10:45:37, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:37, Pierce Finished
2024-08-02 10:45:37, Run PLC action:LaserOn
2024-08-02 10:45:37, Open Laser Process Finished
2024-08-02 10:45:37, Cut Preparation
2024-08-02 10:45:44, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:45:44, Update machining process!
2024-08-02 10:45:44, Path Done
2024-08-02 10:45:44, Run PLC action:LaserOff
2024-08-02 10:45:44, Close Laser Process Finished
2024-08-02 10:45:44, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:45:44, Run PLC action:PartEnd
2024-08-02 10:45:44, Run PLC action:PartBegin
2024-08-02 10:45:44, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:45:44, Track Processing
2024-08-02 10:45:44, LeapFrog Travel
2024-08-02 10:45:45, Run PLC action:Pierce1
2024-08-02 10:45:45, PunchType 1
2024-08-02 10:45:45, doPunchStep 1
2024-08-02 10:45:46, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:46, Pierce Finished
2024-08-02 10:45:46, Run PLC action:LaserOn
2024-08-02 10:45:46, Open Laser Process Finished
2024-08-02 10:45:46, Cut Preparation
2024-08-02 10:45:53, Update machining process!
2024-08-02 10:45:53, Path Done
2024-08-02 10:45:53, Run PLC action:LaserOff
2024-08-02 10:45:53, Close Laser Process Finished
2024-08-02 10:45:53, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:45:53, Run PLC action:PartEnd
2024-08-02 10:45:53, Run PLC action:PartBegin
2024-08-02 10:45:53, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:45:53, Track Processing
2024-08-02 10:45:53, LeapFrog Travel
2024-08-02 10:45:54, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:45:54, Run PLC action:Pierce1
2024-08-02 10:45:54, PunchType 1
2024-08-02 10:45:54, doPunchStep 1
2024-08-02 10:45:55, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:45:55, Pierce Finished
2024-08-02 10:45:55, Run PLC action:LaserOn
2024-08-02 10:45:55, Open Laser Process Finished
2024-08-02 10:45:55, Cut Preparation
2024-08-02 10:46:02, Update machining process!
2024-08-02 10:46:02, Path Done
2024-08-02 10:46:02, Run PLC action:LaserOff
2024-08-02 10:46:02, Close Laser Process Finished
2024-08-02 10:46:02, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:46:02, Run PLC action:PartEnd
2024-08-02 10:46:02, Run PLC action:PartBegin
2024-08-02 10:46:02, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:46:02, Track Processing
2024-08-02 10:46:02, LeapFrog Travel
2024-08-02 10:46:03, Run PLC action:Pierce1
2024-08-02 10:46:04, PunchType 1
2024-08-02 10:46:04, doPunchStep 1
2024-08-02 10:46:04, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:46:04, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:46:04, Pierce Finished
2024-08-02 10:46:04, Run PLC action:LaserOn
2024-08-02 10:46:04, Open Laser Process Finished
2024-08-02 10:46:04, Cut Preparation
2024-08-02 10:46:12, Update machining process!
2024-08-02 10:46:12, Path Done
2024-08-02 10:46:12, Run PLC action:LaserOff
2024-08-02 10:46:12, Close Laser Process Finished
2024-08-02 10:46:12, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:46:12, Run PLC action:PartEnd
2024-08-02 10:46:12, Run PLC action:PartBegin
2024-08-02 10:46:12, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:46:12, Track Processing
2024-08-02 10:46:12, LeapFrog Travel
2024-08-02 10:46:13, Run PLC action:Pierce1
2024-08-02 10:46:13, PunchType 1
2024-08-02 10:46:13, doPunchStep 1
2024-08-02 10:46:13, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:46:13, Pierce Finished
2024-08-02 10:46:13, Run PLC action:LaserOn
2024-08-02 10:46:14, Open Laser Process Finished
2024-08-02 10:46:14, Cut Preparation
2024-08-02 10:46:14, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:46:21, Update machining process!
2024-08-02 10:46:21, Path Done
2024-08-02 10:46:21, Run PLC action:LaserOff
2024-08-02 10:46:21, Close Laser Process Finished
2024-08-02 10:46:21, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:46:21, Run PLC action:PartEnd
2024-08-02 10:46:21, Run PLC action:PartBegin
2024-08-02 10:46:21, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:46:21, Track Processing
2024-08-02 10:46:21, LeapFrog Travel
2024-08-02 10:46:21, Run PLC action:Pierce1
2024-08-02 10:46:21, PunchType 1
2024-08-02 10:46:21, doPunchStep 1
2024-08-02 10:46:22, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:46:22, Pierce Finished
2024-08-02 10:46:22, Run PLC action:LaserOn
2024-08-02 10:46:22, Open Laser Process Finished
2024-08-02 10:46:22, Cut Preparation
2024-08-02 10:46:24, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:46:29, Update machining process!
2024-08-02 10:46:29, Path Done
2024-08-02 10:46:29, Run PLC action:LaserOff
2024-08-02 10:46:29, Close Laser Process Finished
2024-08-02 10:46:29, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-08-02 10:46:29, Run PLC action:PartEnd
2024-08-02 10:46:29, Run PLC action:PartBegin
2024-08-02 10:46:29, Pendulum length changed from 0.40 to 0.40
2024-08-02 10:46:29, Track Processing
2024-08-02 10:46:29, LeapFrog Travel
2024-08-02 10:46:31, Run PLC action:Pierce1
2024-08-02 10:46:31, PunchType 1
2024-08-02 10:46:31, doPunchStep 1
2024-08-02 10:46:31, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-08-02 10:46:31, Pierce Finished
2024-08-02 10:46:31, Run PLC action:LaserOn
2024-08-02 10:46:32, Open Laser Process Finished
2024-08-02 10:46:32, Cut Preparation
2024-08-02 10:46:35, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:46:39, Update machining process!
2024-08-02 10:46:39, Path Done
2024-08-02 10:46:39, Run PLC action:LaserOff
2024-08-02 10:46:39, Close Laser Process Finished
