Timestamp,Message
2024-11-06 07:55:54, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:55:54, Set program coordinate 0 zero point at(2052.099 * 128.542)(WCS)
2024-11-06 07:55:54, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:55:54," Initial Breakpoint, Process Mode:0"
2024-11-06 07:56:08, TBCSShmThread wait for RTOS Run OK
2024-11-06 07:56:08, TBCSShmThread RTOS Run OK
2024-11-06 07:56:08, Enable BLT420
2024-11-06 07:56:08,\b Gas sensor malfunction
2024-11-06 07:56:08,\b \u20445?\u25252?\u38236?\u25277?\u23625?\u27668?\u21387?\u20256?\u24863?\u22120?\u22833?\u25928?
2024-11-06 07:56:08, Bcs100E Params Initialize
2024-11-06 07:56:10, CutSystem.RestoreState
2024-11-06 07:56:10,\b Alarm:X(Axis3)Positive limit alarm
2024-11-06 07:56:10,\b Alarm:Y1(Axis1)Positive limit alarm
2024-11-06 07:56:10, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:56:10, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:56:10, AppStart
2024-11-06 07:56:10, Handset USB detected!
2024-11-06 07:56:10, NC module initialized!
2024-11-06 07:56:10, Cmd ready:\u20462?\u25913?\u23792?\u20540?\u21151?\u29575?
2024-11-06 07:56:10, Cmd ready:Modify Pressure
2024-11-06 07:56:10, Cmd ready:\u20462?\u25913?\u23792?\u20540?\u21151?\u29575?
2024-11-06 07:56:10, Cmd ready:Modify Pressure
2024-11-06 07:56:10, Maintenance reminder: Items need maintenance. Go to Maintenance module to maintain it!!
2024-11-06 07:56:11, Rebuilding Model...
2024-11-06 07:56:11, Completed
2024-11-06 07:56:11, Open File: C:\\Users\\CypTronic_Pro\\Desktop\\Compartida\\WORK\\CNC-cortados\\L_15431.NC
2024-11-06 07:56:11, Current page:Plate Properties
2024-11-06 07:56:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:56:51, Command: \u26356?\u25913?\u26495?\u26448?\u21402?\u24230?
2024-11-06 07:56:51, *Cancel*
2024-11-06 07:56:51, Current page:FACut Laser Cutting System for Bevel
2024-11-06 07:56:54, Cmd ready:Slow Stop
2024-11-06 07:56:57, Cmd ready:X - jog
2024-11-06 07:56:57,\b Cmd is out of X axis range
2024-11-06 07:56:57,0 Clear Alarm:X(Axis3)Positive limit alarm
2024-11-06 07:56:58, Cmd ready:Stop X negative jog
2024-11-06 07:56:58, Cmd ready:Y - jog
2024-11-06 07:56:58,\b Cmd is out of Y axis range
2024-11-06 07:56:59,0 Clear Alarm:Y1(Axis1)Positive limit alarm
2024-11-06 07:56:59, Cmd ready:Stop Y negative jog
2024-11-06 07:57:00, Cmd ready:X - jog
2024-11-06 07:57:00, Cmd ready:Stop X negative jog
2024-11-06 07:57:01, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:57:07, Cmd ready:\u36820?\u22238?\u26631?\u35760?\u28857?
2024-11-06 07:57:07," \u36820?\u22238?\u26631?\u35760?\u28857?5\u65306?(373.750, 455.417 mm)"
2024-11-06 07:57:11, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:58:07, Current page:Return Origin
2024-11-06 07:58:08, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:58:08, Cmd ready:Return Origin
2024-11-06 07:58:12, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:58:45, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:58:51, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:58:51, Current page:FACut Laser Cutting System for BevelL_15431.NC
2024-11-06 07:58:53, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:59:18, Rebuilding Model...
2024-11-06 07:59:18, Completed
2024-11-06 07:59:18, Open File: C:\\Users\\CypTronic_Pro\\Desktop\\Compartida\\WORK\\CNC-cortados\\L_15433.NC
2024-11-06 07:59:18, Current page:Plate Properties
2024-11-06 07:59:22, Command: \u26356?\u25913?\u26495?\u26448?\u21402?\u24230?
2024-11-06 07:59:22, *Cancel*
2024-11-06 07:59:22, Current page:FACut Laser Cutting System for BevelL_15431.NC
2024-11-06 07:59:24, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:59:28, Handset V1.29
2024-11-06 07:59:28, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-06 07:59:28, Cmd ready:X + jog
2024-11-06 07:59:29, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-06 07:59:29, Cmd ready:Stop X positive jog
2024-11-06 07:59:30, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
2024-11-06 07:59:30, Cmd ready:Y + jog
2024-11-06 07:59:33, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
2024-11-06 07:59:33, Cmd ready:Stop Y positive jog
2024-11-06 07:59:34, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:59:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: FindEdge
2024-11-06 07:59:36, Cmd ready:FindEdge
2024-11-06 07:59:36," Must press ""FindEdge"" and ""Fn"" at the same time"
2024-11-06 07:59:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 07:59:36, Cmd ready:NM_NAN
2024-11-06 07:59:36,"\b State jump error, Cmd:NM_NAN"
2024-11-06 07:59:36,\b HandleExtMsg Error NM_NAN
2024-11-06 07:59:36, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 07:59:36, Cmd ready:NM_NAN
2024-11-06 07:59:36,"\b State jump error, Cmd:NM_NAN"
2024-11-06 07:59:36,\b HandleExtMsg Error NM_NAN
2024-11-06 07:59:44, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 07:59:55, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:00:04, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:00:04, Set program coordinate 0 zero point at(123.080 * 126.022)(WCS)
2024-11-06 08:00:04, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:00:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
2024-11-06 08:00:19, Cmd ready:Z - jog
2024-11-06 08:00:23, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z negative jog
2024-11-06 08:00:23, Cmd ready:Stop Z negative jog
2024-11-06 08:00:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Frame
2024-11-06 08:00:24, Cmd ready:Frame
2024-11-06 08:00:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:00:24, Cmd ready:NM_NAN
2024-11-06 08:00:24,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:00:24,\b HandleExtMsg Error NM_NAN
2024-11-06 08:00:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:00:24, Cmd ready:NM_NAN
2024-11-06 08:00:24,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:00:24,\b HandleExtMsg Error NM_NAN
2024-11-06 08:00:25, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:01:25, Command: Flip
2024-11-06 08:01:25, Specify mirror start:
2024-11-06 08:01:27, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:01:30, Command: Flip
2024-11-06 08:01:30, Specify mirror start:
2024-11-06 08:01:37, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:01:56, Command: Rotate
2024-11-06 08:01:57, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:02:06,\b Alarm:frente
2024-11-06 08:02:06, NewAlarm
2024-11-06 08:02:07, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:02:08,0 Clear Alarm:frente
2024-11-06 08:02:10, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-06 08:02:10, Cmd ready:X + jog
2024-11-06 08:02:10, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-06 08:02:10, Cmd ready:Stop X positive jog
2024-11-06 08:02:10,"\b State jump error, Cmd:Stop X positive jog"
2024-11-06 08:02:10,\b HandleExtMsg Error Stop X positive jog
2024-11-06 08:02:10, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-06 08:02:10, Cmd ready:X + jog
2024-11-06 08:02:10, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-06 08:02:10, Cmd ready:Stop X positive jog
2024-11-06 08:02:11, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-06 08:02:11, Cmd ready:X + jog
2024-11-06 08:02:11, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-06 08:02:11, Cmd ready:Stop X positive jog
2024-11-06 08:02:11,"\b State jump error, Cmd:Stop X positive jog"
2024-11-06 08:02:11,\b HandleExtMsg Error Stop X positive jog
2024-11-06 08:02:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:02:13, Cmd ready:NM_NAN
2024-11-06 08:02:13,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:02:13,\b HandleExtMsg Error NM_NAN
2024-11-06 08:02:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:02:13, Cmd ready:NM_NAN
2024-11-06 08:02:13,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:02:13,\b HandleExtMsg Error NM_NAN
2024-11-06 08:02:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Frame
2024-11-06 08:02:13, Cmd ready:Frame
2024-11-06 08:02:13, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:02:13, Set program coordinate 0 zero point at(126.080 * 126.022)(WCS)
2024-11-06 08:02:13, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:02:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:02:13, Cmd ready:NM_NAN
2024-11-06 08:02:13,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:02:13,\b HandleExtMsg Error NM_NAN
2024-11-06 08:02:13, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:02:13, Cmd ready:NM_NAN
2024-11-06 08:02:13,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:02:13,\b HandleExtMsg Error NM_NAN
2024-11-06 08:02:18, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:03:01,\b Alarm:frente
2024-11-06 08:03:01, NewAlarm
2024-11-06 08:03:04,0 Clear Alarm:frente
2024-11-06 08:03:09, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:03:11,\b Alarm:frente
2024-11-06 08:03:11, NewAlarm
2024-11-06 08:03:11,\b Alarm:Cutting head hits the plate
2024-11-06 08:03:11, NewAlarm
2024-11-06 08:03:11, NewAlarmBCS100
2024-11-06 08:03:18,0 Clear Alarm:Cutting head hits the plate
2024-11-06 08:03:18,\b Calibrate the capacitance again and gas on after changeing nozzle
2024-11-06 08:03:18,\b Warning:Correct the pendulum after nozzle replacement
2024-11-06 08:03:19, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:03:21,0 Clear Alarm:frente
2024-11-06 08:03:21,\b Alarm:frente
2024-11-06 08:03:21, NewAlarm
2024-11-06 08:03:23,0 Clear Alarm:frente
2024-11-06 08:03:23,\b Alarm:frente
2024-11-06 08:03:23, NewAlarm
2024-11-06 08:03:26,\b Alarm:Cutting head hits the plate
2024-11-06 08:03:26, NewAlarm
2024-11-06 08:03:26, NewAlarmBCS100
2024-11-06 08:03:29, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:03:30,\b Alarm:Capacitance 0
2024-11-06 08:03:30, NewAlarm
2024-11-06 08:03:30, NewAlarmBCS100
2024-11-06 08:03:30,0 Clear Alarm:Cutting head hits the plate
2024-11-06 08:03:30,\b Alarm:Cutting head hits the plate
2024-11-06 08:03:30, NewAlarm
2024-11-06 08:03:30, NewAlarmBCS100
2024-11-06 08:03:31,0 Clear Alarm:Capacitance 0
2024-11-06 08:03:32,0 Clear Alarm:Cutting head hits the plate
2024-11-06 08:03:34,\b Alarm:Cutting head hits the plate
2024-11-06 08:03:34, NewAlarm
2024-11-06 08:03:34, NewAlarmBCS100
2024-11-06 08:03:38,0 Clear Alarm:Cutting head hits the plate
2024-11-06 08:03:39,0 Clear Alarm:frente
2024-11-06 08:03:39, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:03:41, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
2024-11-06 08:03:41, Cmd ready:Y + jog
2024-11-06 08:03:42, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
2024-11-06 08:03:42, Cmd ready:Stop Y positive jog
2024-11-06 08:03:42, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-06 08:03:42, Cmd ready:X + jog
2024-11-06 08:03:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-06 08:03:43, Cmd ready:Stop X positive jog
2024-11-06 08:03:44, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Follow On/Off
2024-11-06 08:03:44, Cmd ready:Follow On/Off
2024-11-06 08:03:44, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:03:44, Cmd ready:NM_NAN
2024-11-06 08:03:44,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:03:44,\b HandleExtMsg Error NM_NAN
2024-11-06 08:03:49, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:04:17, Current page:Calibrate
2024-11-06 08:04:18, Cmd ready:Height controller capacitance calibration
2024-11-06 08:04:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:04:27, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:04:27," Capacitance calibration succeed,Stability:Excellent,Smoothness:Excellent"
2024-11-06 08:04:27, HighPosDif:2
2024-11-06 08:04:28,0 Clear Warning:Correct the pendulum after nozzle replacement
2024-11-06 08:04:30, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:04:51, Cmd ready:\u27668?\u21387?\u26631?\u23450?
2024-11-06 08:04:59, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:01, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:03, Cmd ready:\u27668?\u21387?\u26631?\u23450?
2024-11-06 08:05:11, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:12, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:21, Cmd ready:\u27668?\u21387?\u26631?\u23450?
2024-11-06 08:05:22, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:28, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:32, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:46,\b Alarm:frente
2024-11-06 08:05:46, NewAlarm
2024-11-06 08:05:52, Maintenance reminder: Items need maintenance. Go to Maintenance module to maintain it!!
2024-11-06 08:05:53, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:05:59,0 Clear Alarm:frente
2024-11-06 08:06:03, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:06:04, Current page:FACut Laser Cutting System for BevelL_15433.NC
2024-11-06 08:06:04, MachineCfg\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:06:12, Cmd ready:Return zero point
2024-11-06 08:06:12," UCS return zero: (126.080, 126.022 mm) (WCS)"
2024-11-06 08:06:13, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:06:27, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Start Cut
2024-11-06 08:06:27, Cmd ready:Start Cut
2024-11-06 08:06:27, \u21487?\u29992?\u20869?\u23384? 1629.23 MB
2024-11-06 08:06:27, \u26368?\u22823?\u36830?\u32493?\u20869?\u23384? 728.31 MB
2024-11-06 08:06:27, \u20992?\u36335?\u23548?\u20986?\u25152?\u38656?\u20869?\u23384? 0.08 MB
2024-11-06 08:06:27, Export OK
2024-11-06 08:06:27," Initial Breakpoint, Process Mode:0"
2024-11-06 08:06:27, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:27, Cmd ready:NM_NAN
2024-11-06 08:06:27,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:27,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:27, FileBegin
2024-11-06 08:06:27, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-11-06 08:06:27, Run PLC action:PartBegin
2024-11-06 08:06:27, Run PLC action:LayerBegin
2024-11-06 08:06:27, Set Layer Param
2024-11-06 08:06:27," Layer: 1, Knife Road: 0"
2024-11-06 08:06:27, Pendulum length changed from 0.00 to 0.50
2024-11-06 08:06:27, Track Processing
2024-11-06 08:06:27, LeapFrog Travel
2024-11-06 08:06:34, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:06:38, Run PLC action:LaserOn
2024-11-06 08:06:38, Open Laser Process Finished
2024-11-06 08:06:38, Cut Preparation
2024-11-06 08:06:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Pause
2024-11-06 08:06:43, Cmd ready:Pause
2024-11-06 08:06:43, AlgDecStop
2024-11-06 08:06:43, Update machining process!
2024-11-06 08:06:43, Total machining: 16.55 s
2024-11-06 08:06:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:43, Cmd ready:NM_NAN
2024-11-06 08:06:43,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:43,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:44, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:06:44, Pause
2024-11-06 08:06:44, Pendulum length changed from 0.50 to 0.00
2024-11-06 08:06:44,"\b Cmd:Start Cut, execution ended!"
2024-11-06 08:06:45, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:45, Cmd ready:Stepback
2024-11-06 08:06:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:46, Cmd ready:NM_NAN
2024-11-06 08:06:46,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:46,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:46, Cmd ready:Stepback
2024-11-06 08:06:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:46, Cmd ready:NM_NAN
2024-11-06 08:06:46,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:46,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:46, Cmd ready:Stepback
2024-11-06 08:06:46,"\b State jump error, Cmd:Stepback"
2024-11-06 08:06:46,\b HandleExtMsg Error Stepback
2024-11-06 08:06:46, Update machining process!
2024-11-06 08:06:47, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:47, Cmd ready:NM_NAN
2024-11-06 08:06:47,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:47,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:47, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:47, Cmd ready:Stepback
2024-11-06 08:06:47,"\b Cmd:Stepback, execution ended!"
2024-11-06 08:06:47, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:47, Cmd ready:NM_NAN
2024-11-06 08:06:47,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:47,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:47, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:47, Cmd ready:Stepback
2024-11-06 08:06:47,"\b Cmd:Stepback, execution ended!"
2024-11-06 08:06:48, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:48, Cmd ready:NM_NAN
2024-11-06 08:06:48,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:48,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:48, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:48, Cmd ready:Stepback
2024-11-06 08:06:48,"\b Cmd:Stepback, execution ended!"
2024-11-06 08:06:49, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:49, Cmd ready:NM_NAN
2024-11-06 08:06:49,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:49,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:49, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Stepback
2024-11-06 08:06:49, Cmd ready:Stepback
2024-11-06 08:06:49,"\b Cmd:Stepback, execution ended!"
2024-11-06 08:06:50, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-06 08:06:50, Cmd ready:NM_NAN
2024-11-06 08:06:50,"\b State jump error, Cmd:NM_NAN"
2024-11-06 08:06:50,\b HandleExtMsg Error NM_NAN
2024-11-06 08:06:54, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:07:00, Current page:Technique Settings
2024-11-06 08:07:02, Current page:Select Technique
2024-11-06 08:07:04, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:07:06, Current page:Technique Settings
2024-11-06 08:07:08, Current page:FACut Laser Cutting System for BevelL_15433.NC
2024-11-06 08:07:10, Cmd ready:Shutter On/Off
2024-11-06 08:07:12, Cmd ready:Resume
2024-11-06 08:07:12, Resume
2024-11-06 08:07:12, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-11-06 08:07:12, Pendulum length changed from 0.00 to 0.60
2024-11-06 08:07:12, Track Processing
2024-11-06 08:07:12, LeapFrog Travel
2024-11-06 08:07:13, Run PLC action:Pierce1
2024-11-06 08:07:13, PunchType 1
2024-11-06 08:07:13, doPunchStep 1
2024-11-06 08:07:14, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-11-06 08:07:14, Pierce Finished
2024-11-06 08:07:14, Run PLC action:LaserOn
2024-11-06 08:07:14, Open Laser Process Finished
2024-11-06 08:07:14, Cut Preparation
2024-11-06 08:07:14, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-06 08:07:16, Update machining process!
2024-11-06 08:07:16, Path Done
2024-11-06 08:07:16, Run PLC action:LaserOff
2024-11-06 08:07:16, Close Laser Process Finished
2024-11-06 08:07:16, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-11-06 08:07:16, Run PLC action:PartEnd
2024-11-06 08:07:16, Run PLC action:PartBegin
2024-11-06 08:07:16, Pendulum length changed from 0.60 to 0.60
2024-11-06 08:07:16, Track Processing
2024-11-06 08:07:16, LeapFrog Travel
2024-11-06 08:07:16, Run PLC action:Pierce1
2024-11-06 08:07:16, PunchType 1
2024-11-06 08:07:16, doPunchStep 1
2024-11-06 08:07:17, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-11-06 08:07:17, Pierce Finished
2024-11-06 08:07:17, Run PLC action:LaserOn
2024-11-06 08:07:17, Open Laser Process Finished
2024-11-06 08:07:17, Cut Preparation
2024-11-06 08:07:19, Update machining process!
2024-11-06 08:07:19, Path Done
2024-11-06 08:07:19, Run PLC action:LaserOff
2024-11-06 08:07:19, Close Laser Process Finished
2024-11-06 08:07:19, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
2024-11-06 08:07:19, Run PLC action:PartEnd
2024-11-06 08:07:19, Run PLC action:PartBegin
2024-11-06 08:07:19, Pendulum length changed from 0.60 to 0.60
2024-11-06 08:07:19, Track Processing
2024-11-06 08:07:19, LeapFrog Travel
2024-11-06 08:07:20, Run PLC action:Pierce1
2024-11-06 08:07:20, PunchType 1
2024-11-06 08:07:20, doPunchStep 1
2024-11-06 08:07:20, \u31359?\u23380?\u21518?\u20851?\u20809?
2024-11-06 08:07:20, Pierce Finished
2024-11-06 08:07:20, Run PLC action:LaserOn
2024-11-06 08:07:20, Open Laser Process Finished
2024-11-06 08:07:20, Cut Preparation
2024-11-06 08:07:22, Update machining process!
2024-11-06 08:07:22, Path Done
2024-11-06 08:07:22, Run PLC action:LaserOff
2024-11-06 08:07:22, Close Laser Process Finished
2024-11-06 08:07:22, \u23450?\u23039?\u24577?\u36712?\u36857?\u20999?\u21106?: True
